# Test: Metal Detector Battery Discharge Test
# Date: 2026-01-21 11:51:43
# Threshold: 6.0V
# Pass criteria: > 100 min
#
elapsed_seconds,elapsed_minutes,voltage_V
3508.0,58.467,8.3011
3509.0,58.483,8.3084
3510.0,58.500,8.3011
3511.0,58.517,8.2757
3512.0,58.533,8.3120
3513.0,58.550,8.2212
3514.0,58.567,8.1522
3515.0,58.583,8.1849
3516.0,58.600,8.2611
3517.0,58.617,8.1813
3518.0,58.633,8.2466
3519.0,58.650,8.2866
3520.0,58.667,8.2793
3521.0,58.683,8.2938
3522.0,58.700,8.2866
3523.0,58.717,8.2902
3524.0,58.733,8.2866
3525.0,58.750,8.2212
3526.0,58.767,8.2321
3527.0,58.783,8.2466
3528.0,58.800,8.1885
3529.0,58.817,8.2866
3530.0,58.833,8.1486
3531.0,58.850,8.2975
3532.0,58.867,8.3084
3533.0,58.883,8.3011
3534.0,58.900,8.2757
3535.0,58.917,8.2975
3536.0,58.933,8.3120
3537.0,58.950,8.2757
3538.0,58.967,8.2176
3539.0,58.983,8.1667
3540.0,59.000,8.2067
3541.0,59.017,8.2212
3542.0,59.033,8.2357
3543.0,59.050,8.1304
3544.0,59.067,8.2067
3545.0,59.083,8.3156
3546.0,59.100,8.3120
3547.0,59.117,8.2430
3548.0,59.133,8.2757
3549.0,59.150,8.2829
3550.0,59.167,8.2466
3551.0,59.183,8.2466
3552.0,59.200,8.1558
3553.0,59.217,8.1268
3554.0,59.233,8.1776
3555.0,59.250,8.2030
3556.0,59.267,8.1667
3557.0,59.283,8.3229
3558.0,59.300,8.2975
3559.0,59.317,8.2720
3560.0,59.333,8.2975
3561.0,59.350,8.2611
3562.0,59.367,8.2720
3563.0,59.383,8.1813
3564.0,59.400,8.2357
3565.0,59.417,8.1994
3566.0,59.433,8.1449
3567.0,59.450,8.2030
3568.0,59.467,8.3156
3569.0,59.483,8.2866
3570.0,59.500,8.2866
3571.0,59.517,8.2575
3572.0,59.533,8.2757
3573.0,59.550,8.2757
3574.0,59.567,8.2684
3575.0,59.583,8.2902
3576.0,59.600,8.2575
3577.0,59.617,8.1595
3578.0,59.633,8.1413
3579.0,59.650,8.2212
3580.0,59.667,8.3120
3581.0,59.683,8.2975
3582.0,59.700,8.2975
3583.0,59.717,8.3047
3584.0,59.733,8.2611
3585.0,59.750,8.2866
3586.0,59.767,8.2684
3587.0,59.783,8.2757
3588.0,59.800,8.2611
3589.0,59.817,8.1631
3590.0,59.833,8.1740
3591.0,59.850,8.1522
3592.0,59.867,8.2321
3593.0,59.883,8.2285
3594.0,59.900,8.2757
3595.0,59.917,8.2648
3596.0,59.933,8.2720
3597.0,59.950,8.1776
3598.0,59.967,8.2720
3599.0,59.983,8.2430
3600.0,60.000,8.2829
3601.0,60.017,8.1558
3602.0,60.033,8.1813
3603.0,60.050,8.2466
3604.0,60.067,8.1595
3605.0,60.083,8.0941
3606.0,60.100,8.2466
3607.0,60.117,8.2757
3608.0,60.133,8.2829
3609.0,60.150,8.2975
3610.0,60.167,8.2648
3611.0,60.183,8.2793
3612.0,60.200,8.3011
3613.0,60.217,8.2575
3614.0,60.233,8.2902
3615.0,60.250,8.1921
3616.0,60.267,8.2357
3617.0,60.283,8.1377
3618.0,60.300,8.2866
3619.0,60.317,8.2611
3620.0,60.333,8.2866
3621.0,60.350,8.2975
3622.0,60.367,8.2684
3623.0,60.383,8.2648
3624.0,60.400,8.2902
3625.0,60.417,8.2575
3626.0,60.433,8.2067
3627.0,60.450,8.1667
3628.0,60.467,8.2466
3629.0,60.483,8.2321
3630.0,60.500,8.2248
3631.0,60.517,8.2357
3632.0,60.533,8.2902
3633.0,60.550,8.2720
3634.0,60.567,8.2720
3635.0,60.583,8.2684
3636.0,60.600,8.2503
3637.0,60.617,8.2720
3638.0,60.633,8.1558
3639.0,60.650,8.1631
3640.0,60.667,8.2139
3641.0,60.683,8.1377
3642.0,60.700,8.2285
3643.0,60.717,8.2575
3644.0,60.733,8.2720
3645.0,60.750,8.2720
3646.0,60.767,8.3047
3647.0,60.783,8.3011
3648.0,60.800,8.2575
3649.0,60.817,8.3011
3650.0,60.833,8.2684
3651.0,60.850,8.1921
3652.0,60.867,8.1123
3653.0,60.883,8.1921
3654.0,60.900,8.1704
3655.0,60.917,8.2139
3656.0,60.933,8.2757
3657.0,60.950,8.2212
3658.0,60.967,8.3084
3659.0,60.983,8.2466
3660.0,61.000,8.2684
3661.0,61.017,8.2684
3662.0,61.033,8.2466
3663.0,61.050,8.2285
3664.0,61.067,8.2212
3665.0,61.083,8.2176
3666.0,61.100,8.1522
3667.0,61.117,8.2030
3668.0,61.133,8.1522
3669.0,61.150,8.2575
3670.0,61.167,8.2648
3671.0,61.183,8.2684
3672.0,61.200,8.2684
3673.0,61.217,8.2829
3674.0,61.233,8.2757
3675.0,61.250,8.1377
3676.0,61.267,8.2103
3677.0,61.283,8.1667
3678.0,61.300,8.2321
3679.0,61.317,8.2103
3680.0,61.333,8.2176
3681.0,61.350,8.2648
3682.0,61.367,8.3011
3683.0,61.383,8.2684
3684.0,61.400,8.2757
3685.0,61.417,8.2466
3686.0,61.433,8.2503
3687.0,61.450,8.2503
3688.0,61.467,8.1413
3689.0,61.483,8.1958
3690.0,61.500,8.2357
3691.0,61.517,8.2176
3692.0,61.533,8.2067
3693.0,61.550,8.2139
3694.0,61.567,8.2176
3695.0,61.583,8.2975
3696.0,61.600,8.2648
3697.0,61.617,8.2866
3698.0,61.633,8.2503
3699.0,61.650,8.2720
3700.0,61.667,8.2357
3701.0,61.683,8.2575
3702.0,61.700,8.1958
3703.0,61.717,8.1849
3704.0,61.733,8.2466
3705.0,61.750,8.2139
3706.0,61.767,8.2466
3707.0,61.783,8.2466
3708.0,61.800,8.2757
3709.0,61.817,8.2285
3710.0,61.833,8.2648
3711.0,61.850,8.2720
3712.0,61.867,8.2285
3713.0,61.883,8.2176
3714.0,61.900,8.2030
3715.0,61.917,8.2176
3716.0,61.933,8.2575
3717.0,61.950,8.2176
3718.0,61.967,8.2357
3719.0,61.983,8.2648
3720.0,62.000,8.2575
3721.0,62.017,8.2430
3722.0,62.033,8.2793
3723.0,62.050,8.2975
3724.0,62.067,8.2720
3725.0,62.083,8.2539
3726.0,62.100,8.2357
3727.0,62.117,8.1994
3728.0,62.133,8.2139
3729.0,62.150,8.1849
3730.0,62.167,8.2212
3731.0,62.183,8.2285
3732.0,62.200,8.2866
3733.0,62.217,8.2648
3734.0,62.233,8.2248
3735.0,62.250,8.2321
3736.0,62.267,8.2902
3737.0,62.283,8.2430
3738.0,62.300,8.2829
3739.0,62.317,8.1921
3740.0,62.333,8.2067
3741.0,62.350,8.1958
3742.0,62.367,8.1813
3743.0,62.383,8.1921
3744.0,62.400,8.1377
3745.0,62.417,8.2648
3746.0,62.433,8.2866
3747.0,62.450,8.2757
3748.0,62.467,8.2611
3749.0,62.483,8.2684
3750.0,62.500,8.2212
3751.0,62.517,8.1631
3752.0,62.533,8.2067
3753.0,62.550,8.2357
3754.0,62.567,8.2139
3755.0,62.583,8.2139
3756.0,62.600,8.2321
3757.0,62.617,8.2648
3758.0,62.633,8.2575
3759.0,62.650,8.2430
3760.0,62.667,8.2611
3761.0,62.683,8.2611
3762.0,62.700,8.2176
3763.0,62.717,8.2103
3764.0,62.733,8.1522
3765.0,62.750,8.1159
3766.0,62.767,8.2720
3767.0,62.783,8.2466
3768.0,62.800,8.1849
3769.0,62.817,8.2285
3770.0,62.833,8.2720
3771.0,62.850,8.2757
3772.0,62.867,8.2466
3773.0,62.883,8.2829
3774.0,62.900,8.2321
3775.0,62.917,8.2503
3776.0,62.933,8.2030
3777.0,62.950,8.2285
3778.0,62.967,8.2067
3779.0,62.983,8.2466
3780.0,63.000,8.2030
3781.0,63.017,8.1921
3782.0,63.033,8.2575
3783.0,63.050,8.2757
3784.0,63.067,8.2575
3785.0,63.083,8.2938
3786.0,63.100,8.2539
3787.0,63.117,8.2285
3788.0,63.133,8.2539
3789.0,63.150,8.1413
3790.0,63.167,8.2285
3791.0,63.183,8.1449
3792.0,63.200,8.1377
3793.0,63.217,8.2139
3794.0,63.233,8.2321
3795.0,63.250,8.2829
3796.0,63.267,8.2684
3797.0,63.283,8.2357
3798.0,63.300,8.2575
3799.0,63.317,8.2466
3800.0,63.333,8.2503
3801.0,63.350,8.1885
3802.0,63.367,8.1631
3803.0,63.383,8.2067
3804.0,63.400,8.1231
3805.0,63.417,8.2176
3806.0,63.433,8.1631
3807.0,63.450,8.2684
3808.0,63.467,8.2575
3809.0,63.483,8.2503
3810.0,63.500,8.2575
3811.0,63.517,8.2866
3812.0,63.533,8.2575
3813.0,63.550,8.2684
3814.0,63.567,8.1377
3815.0,63.583,8.0977
3816.0,63.600,8.2357
3817.0,63.617,8.1558
3818.0,63.633,8.1486
3819.0,63.650,8.2430
3820.0,63.667,8.2684
3821.0,63.683,8.2466
3822.0,63.700,8.2648
3823.0,63.717,8.2611
3824.0,63.733,8.2793
3825.0,63.750,8.2720
3826.0,63.767,8.2103
3827.0,63.783,8.2067
3828.0,63.800,8.2067
3829.0,63.817,8.2067
3830.0,63.833,8.2357
3831.0,63.850,8.2212
3832.0,63.867,8.2575
3833.0,63.883,8.2575
3834.0,63.900,8.2067
3835.0,63.917,8.2720
3836.0,63.933,8.2611
3837.0,63.950,8.2430
3838.0,63.967,8.2575
3839.0,63.983,8.1413
3840.0,64.000,8.2357
3841.0,64.017,8.1776
3842.0,64.033,8.2176
3843.0,64.050,8.2248
3844.0,64.067,8.2503
3845.0,64.083,8.2575
3846.0,64.100,8.2611
3847.0,64.117,8.2684
3848.0,64.133,8.2757
3849.0,64.150,8.2539
3850.0,64.167,8.2575
3851.0,64.183,8.1776
3852.0,64.200,8.1558
3853.0,64.217,8.1813
3854.0,64.233,8.2030
3855.0,64.250,8.1740
3856.0,64.267,8.1667
3857.0,64.283,8.1159
3858.0,64.300,8.2757
3859.0,64.317,8.2611
3860.0,64.333,8.2575
3861.0,64.350,8.2539
3862.0,64.367,8.2575
3863.0,64.383,8.2176
3864.0,64.400,8.2285
3865.0,64.417,8.2285
3866.0,64.433,8.2176
3867.0,64.450,8.1631
3868.0,64.467,8.1776
3869.0,64.483,8.2466
3870.0,64.500,8.2575
3871.0,64.517,8.2285
3872.0,64.533,8.2757
3873.0,64.550,8.2466
3874.0,64.567,8.2611
3875.0,64.583,8.2684
3876.0,64.600,8.2212
3877.0,64.617,8.2176
3878.0,64.633,8.1522
3879.0,64.650,8.1413
3880.0,64.667,8.1885
3881.0,64.683,8.2321
3882.0,64.700,8.3011
3883.0,64.717,8.2139
3884.0,64.733,8.2503
3885.0,64.750,8.2575
3886.0,64.767,8.2829
3887.0,64.783,8.2757
3888.0,64.800,8.1921
3889.0,64.817,8.1885
3890.0,64.833,8.1377
3891.0,64.850,8.2067
3892.0,64.867,8.1813
3893.2,64.887,8.2503
3894.1,64.901,8.2357
3895.0,64.917,8.2030
3896.0,64.933,8.2430
3897.0,64.950,8.2575
3898.0,64.967,8.2430
3899.0,64.983,8.2575
3900.0,65.000,8.2430
3901.0,65.017,8.2103
3902.0,65.033,8.2030
3903.0,65.050,8.1958
3904.0,65.067,8.1885
3905.0,65.083,8.2248
3906.0,65.100,8.2176
3907.0,65.117,8.2176
3908.0,65.133,8.2248
3909.0,65.150,8.2575
3910.0,65.167,8.2575
3911.0,65.183,8.2575
3912.0,65.200,8.2321
3913.0,65.217,8.2357
3914.0,65.233,8.1849
3915.0,65.250,8.1014
3916.0,65.267,8.1885
3917.0,65.283,8.1231
3918.0,65.300,8.2212
3919.0,65.317,8.0832
3920.0,65.333,8.2575
3921.0,65.350,8.2720
3922.0,65.367,8.2575
3923.0,65.383,8.2466
3924.0,65.400,8.2503
3925.0,65.417,8.2466
3926.0,65.433,8.1667
3927.0,65.450,8.1958
3928.0,65.467,8.2030
3929.0,65.483,8.1813
3930.0,65.500,8.1268
3931.0,65.517,8.1413
3932.0,65.533,8.2648
3933.0,65.550,8.2394
3934.0,65.567,8.2611
3935.0,65.583,8.2611
3936.0,65.600,8.2248
3937.0,65.617,8.2430
3938.0,65.633,8.1667
3939.0,65.650,8.1268
3940.0,65.667,8.2176
3941.0,65.683,8.1595
3942.0,65.700,8.1740
3943.0,65.717,8.1958
3944.0,65.733,8.2212
3945.0,65.750,8.1885
3946.0,65.767,8.2684
3947.0,65.783,8.2684
3948.0,65.800,8.2575
3949.0,65.817,8.2575
3950.0,65.833,8.2357
3951.0,65.850,8.2503
3952.0,65.867,8.1958
3953.0,65.883,8.1958
3954.0,65.900,8.2285
3955.0,65.917,8.1958
3956.0,65.933,8.2067
3957.0,65.950,8.2067
3958.0,65.967,8.2139
3959.0,65.983,8.2285
3960.0,66.000,8.2466
3961.0,66.017,8.2466
3962.0,66.033,8.2357
3963.0,66.050,8.2466
3964.0,66.067,8.1776
3965.0,66.083,8.1413
3966.0,66.100,8.2030
3967.0,66.117,8.1667
3968.0,66.133,8.1159
3969.0,66.150,8.1776
3970.0,66.167,8.2212
3971.0,66.183,8.2321
3972.0,66.200,8.2357
3973.0,66.217,8.2720
3974.0,66.233,8.2357
3975.0,66.250,8.2466
3976.0,66.267,8.2176
3977.0,66.283,8.2067
3978.0,66.300,8.2030
3979.0,66.317,8.1449
3980.0,66.333,8.2176
3981.0,66.350,8.2030
3982.0,66.367,8.2321
3983.0,66.383,8.2176
3984.0,66.400,8.2684
3985.0,66.417,8.2394
3986.0,66.433,8.2430
3987.0,66.450,8.2430
3988.0,66.467,8.2466
3989.0,66.483,8.1268
3990.0,66.500,8.1014
3991.0,66.517,8.1885
3992.0,66.533,8.1958
3993.0,66.550,8.1268
3994.0,66.567,8.1595
3995.0,66.583,8.2176
3996.0,66.600,8.2611
3997.0,66.617,8.2212
3998.0,66.633,8.2466
3999.0,66.650,8.2466
4000.0,66.667,8.2357
4001.0,66.683,8.2611
4002.0,66.700,8.0796
4003.0,66.717,8.0905
4004.0,66.733,8.2176
4005.0,66.750,8.1667
4006.0,66.767,8.1704
4007.0,66.783,8.1014
4008.0,66.800,8.2466
4009.0,66.817,8.2285
4010.0,66.833,8.2321
4011.0,66.850,8.2176
4012.0,66.867,8.2357
4013.0,66.883,8.2212
4014.0,66.900,8.1958
4015.0,66.917,8.1849
4016.0,66.933,8.1159
4017.0,66.950,8.1849
4018.0,66.967,8.1958
4019.0,66.983,8.1740
4020.0,67.000,8.1268
4021.0,67.017,8.2285
4022.0,67.033,8.2285
4023.0,67.050,8.2321
4024.0,67.067,8.2357
4025.0,67.083,8.2466
4026.0,67.100,8.2212
4027.0,67.117,8.1885
4028.0,67.133,8.2030
4029.0,67.150,8.1958
4030.0,67.167,8.1776
4031.0,67.183,8.1885
4032.0,67.200,8.1268
4033.0,67.217,8.2466
4034.0,67.233,8.2030
4035.0,67.250,8.2067
4036.0,67.267,8.2357
4037.0,67.283,8.2212
4038.0,67.300,8.2357
4039.0,67.317,8.1776
4040.0,67.333,8.1885
4041.0,67.350,8.1849
4042.0,67.367,8.1268
4043.0,67.383,8.1195
4044.0,67.400,8.1704
4045.0,67.417,8.2139
4046.0,67.433,8.2575
4047.0,67.450,8.2212
4048.0,67.467,8.2357
4049.0,67.483,8.2357
4050.0,67.500,8.2357
4051.0,67.517,8.2248
4052.0,67.533,8.2248
4053.0,67.550,8.1486
4054.0,67.567,8.1849
4055.0,67.583,8.2176
4056.0,67.600,8.2430
4057.0,67.617,8.0868
4058.0,67.633,8.2139
4059.0,67.650,8.2285
4060.0,67.667,8.2212
4061.0,67.683,8.2357
4062.0,67.700,8.2248
4063.0,67.717,8.2466
4064.0,67.733,8.1667
4065.0,67.750,8.1813
4066.0,67.767,8.0868
4067.0,67.783,8.1558
4068.0,67.800,8.1667
4069.0,67.817,8.1849
4070.0,67.833,8.0614
4071.0,67.850,8.2394
4072.0,67.867,8.2466
4073.0,67.883,8.2139
4074.0,67.900,8.2575
4075.0,67.917,8.2285
4076.0,67.933,8.2212
4077.0,67.950,8.1885
4078.0,67.967,8.1522
4079.0,67.983,8.1558
4080.0,68.000,8.1159
4081.0,68.017,8.1958
4082.0,68.033,8.1667
4083.0,68.050,8.1885
4084.0,68.067,8.2466
4085.0,68.083,8.2067
4086.0,68.100,8.2176
4087.0,68.117,8.2248
4088.0,68.133,8.2176
4089.0,68.150,8.2176
4090.0,68.167,8.1086
4091.0,68.183,8.1268
4092.0,68.200,8.1921
4093.0,68.217,8.1885
4094.0,68.233,8.2611
4095.0,68.250,8.1849
4096.0,68.267,8.1558
4097.0,68.283,8.2575
4098.0,68.300,8.1885
4099.0,68.317,8.2466
4100.0,68.333,8.2103
4101.0,68.350,8.2394
4102.0,68.367,8.1958
4103.0,68.383,8.1776
4104.0,68.400,8.1486
4105.0,68.417,8.1849
4106.0,68.433,8.1667
4107.0,68.450,8.1159
4108.0,68.467,8.2212
4109.0,68.483,8.2357
4110.0,68.500,8.2248
4111.0,68.517,8.2466
4112.0,68.533,8.2176
4113.0,68.550,8.2611
4114.0,68.567,8.2285
4115.0,68.583,8.1958
4116.0,68.600,8.1413
4117.0,68.617,8.1377
4118.0,68.633,8.1377
4119.0,68.650,8.1921
4120.0,68.667,8.1123
4121.0,68.683,8.2503
4122.0,68.700,8.2575
4123.0,68.717,8.2176
4124.0,68.733,8.2321
4125.0,68.750,8.2067
4126.0,68.767,8.2357
4127.0,68.783,8.0905
4128.0,68.800,8.1631
4129.0,68.817,8.2285
4130.0,68.833,8.1885
4131.0,68.850,8.1849
4132.0,68.867,8.1595
4133.0,68.883,8.2611
4134.0,68.900,8.2139
4135.0,68.917,8.2394
4136.0,68.933,8.2430
4137.0,68.950,8.2067
4138.0,68.967,8.2103
4139.0,68.983,8.2030
4140.0,69.000,8.1014
4141.0,69.017,8.1813
4142.0,69.033,8.1667
4143.0,69.050,8.1776
4144.0,69.067,8.1740
4145.0,69.083,8.2103
4146.0,69.100,8.2466
4147.0,69.117,8.2067
4148.0,69.133,8.1958
4149.0,69.150,8.2321
4150.0,69.167,8.2176
4151.0,69.183,8.2357
4152.0,69.200,8.1377
4153.0,69.217,8.1050
4154.0,69.233,8.2139
4155.0,69.250,8.1558
4156.0,69.267,8.1776
4157.0,69.283,8.2139
4158.0,69.300,8.2067
4159.0,69.317,8.2139
4160.0,69.333,8.2503
4161.0,69.350,8.2321
4162.0,69.367,8.2212
4163.0,69.383,8.2285
4164.0,69.400,8.1994
4165.0,69.417,8.1231
4166.0,69.433,8.1413
4167.0,69.450,8.1595
4168.0,69.467,8.1014
4169.0,69.483,8.2067
4170.0,69.500,8.1849
4171.0,69.517,8.1958
4172.0,69.533,8.2212
4173.0,69.550,8.2176
4174.0,69.567,8.2357
4175.0,69.583,8.1885
4176.0,69.600,8.2212
4177.0,69.617,8.1885
4178.0,69.633,8.1813
4179.0,69.650,8.1014
4180.0,69.667,8.1885
4181.0,69.683,8.1558
4182.0,69.700,8.1377
4183.0,69.717,8.1159
4184.0,69.733,8.2285
4185.0,69.750,8.2321
4186.0,69.767,8.2466
4187.0,69.783,8.2248
4188.0,69.800,8.2176
4189.0,69.817,8.2285
4190.0,69.833,8.1486
4191.0,69.850,8.1268
4192.0,69.867,8.1740
4193.0,69.883,8.1776
4194.0,69.900,8.1486
4195.0,69.917,8.1413
4196.0,69.933,8.0759
4197.0,69.950,8.2285
4198.0,69.967,8.2285
4199.0,69.983,8.2212
4200.0,70.000,8.2067
4201.0,70.017,8.2285
4202.0,70.033,8.2139
4203.0,70.050,8.1631
4204.0,70.067,8.1268
4205.0,70.083,8.1558
4206.0,70.100,8.0977
4207.0,70.117,8.0759
4208.0,70.133,8.1776
4209.0,70.150,8.2321
4210.0,70.167,8.2466
4211.0,70.183,8.1994
4212.0,70.200,8.2176
4213.0,70.217,8.2285
4214.0,70.233,8.1921
4215.0,70.250,8.0977
4216.0,70.267,8.1667
4217.0,70.283,8.1377
4218.0,70.300,8.0977
4219.0,70.317,8.1522
4220.0,70.333,8.1776
4221.0,70.350,8.2067
4222.0,70.367,8.2248
4223.0,70.383,8.1885
4224.0,70.400,8.2176
4225.0,70.417,8.2321
4226.0,70.433,8.2103
4227.0,70.450,8.2067
4228.0,70.467,8.1413
4229.0,70.483,8.1849
4230.0,70.500,8.1776
4231.0,70.517,8.1522
4232.0,70.533,8.1558
4233.0,70.550,8.2212
4234.0,70.567,8.1776
4235.0,70.583,8.2357
4236.0,70.600,8.2285
4237.0,70.617,8.1921
4238.0,70.633,8.2321
4239.0,70.650,8.1958
4240.0,70.667,8.1813
4241.0,70.683,8.0868
4242.0,70.700,8.2176
4243.0,70.717,8.1994
4244.0,70.733,8.1776
4245.0,70.750,8.1885
4246.0,70.767,8.2067
4247.0,70.783,8.2248
4248.0,70.800,8.2067
4249.0,70.817,8.2176
4250.0,70.833,8.2139
4251.0,70.850,8.1813
4252.0,70.867,8.1885
4253.0,70.883,8.0614
4254.0,70.900,8.1123
4255.0,70.917,8.1413
4256.0,70.933,8.1486
4257.0,70.950,8.2067
4258.0,70.967,8.2030
4259.0,70.983,8.2248
4260.0,71.000,8.2357
4261.0,71.017,8.2067
4262.0,71.033,8.1994
4263.0,71.050,8.2285
4264.0,71.067,8.0941
4265.0,71.083,8.1268
4266.0,71.100,8.0941
4267.0,71.117,8.1123
4268.0,71.133,8.0868
4269.0,71.150,8.1631
4270.0,71.167,8.1195
4271.0,71.183,8.2176
4272.0,71.200,8.2357
4273.0,71.217,8.2067
4274.0,71.233,8.2067
4275.0,71.250,8.2430
4276.0,71.267,8.1704
4277.0,71.283,8.2103
4278.0,71.300,8.1631
4279.0,71.317,8.1667
4280.0,71.333,8.1413
4281.0,71.350,8.0868
4282.0,71.367,8.1740
4283.0,71.383,8.2176
4284.0,71.400,8.2176
4285.0,71.417,8.1849
4286.0,71.433,8.2466
4287.0,71.450,8.2103
4288.0,71.467,8.2067
4289.0,71.483,8.2285
4290.0,71.500,8.1377
4291.0,71.517,8.1486
4292.0,71.533,8.1776
4293.0,71.550,8.1667
4294.0,71.567,8.1631
4295.0,71.583,8.1086
4296.0,71.600,8.1014
4297.0,71.617,8.1849
4298.0,71.633,8.2103
4299.0,71.650,8.2321
4300.0,71.667,8.2103
4301.0,71.683,8.2176
4302.0,71.700,8.2103
4303.0,71.717,8.1740
4304.0,71.733,8.1123
4305.0,71.750,8.1486
4306.0,71.767,8.1667
4307.0,71.783,8.0832
4308.0,71.800,8.2139
4309.0,71.817,8.0832
4310.0,71.833,8.1958
4311.0,71.850,8.2030
4312.0,71.867,8.1813
4313.0,71.883,8.2067
4314.0,71.900,8.1994
4315.0,71.917,8.1558
4316.0,71.933,8.2067
4317.0,71.950,8.1813
4318.0,71.967,8.1631
4319.0,71.983,8.1885
4320.0,72.000,8.1195
4321.0,72.017,8.1667
4322.0,72.033,8.2103
4323.0,72.050,8.1813
4324.0,72.067,8.2176
4325.0,72.083,8.1667
4326.0,72.100,8.1958
4327.0,72.117,8.2321
4328.0,72.133,8.1123
4329.0,72.150,8.0832
4330.0,72.167,8.1631
4331.0,72.183,8.0868
4332.0,72.200,8.1849
4333.0,72.217,8.1486
4334.0,72.233,8.1885
4335.0,72.250,8.2176
4336.0,72.267,8.2394
4337.0,72.283,8.2176
4338.0,72.300,8.2103
4339.0,72.317,8.1921
4340.0,72.333,8.0759
4341.0,72.350,8.1740
4342.0,72.367,8.1667
4343.0,72.383,8.1340
4344.0,72.400,8.1304
4345.0,72.417,8.2067
4346.0,72.433,8.1813
4347.0,72.450,8.2176
4348.0,72.467,8.2176
4349.0,72.483,8.1885
4350.0,72.500,8.2030
4351.0,72.517,8.1994
4352.0,72.533,8.2067
4353.0,72.550,8.2067
4354.0,72.567,8.2285
4355.0,72.583,8.1885
4356.0,72.600,8.1522
4357.0,72.617,8.1159
4358.0,72.633,8.1704
4359.0,72.650,8.2067
4360.0,72.667,8.2103
4361.0,72.683,8.1776
4362.0,72.700,8.2176
4363.0,72.717,8.2030
4364.0,72.733,8.1631
4365.0,72.750,8.1921
4366.0,72.767,8.1558
4367.0,72.783,8.1631
4368.0,72.800,8.0759
4369.0,72.817,8.0941
4370.0,72.833,8.1631
4371.0,72.850,8.1921
4372.0,72.867,8.1958
4373.0,72.883,8.2030
4374.0,72.900,8.2176
4375.0,72.917,8.1704
4376.0,72.933,8.2067
4377.0,72.950,8.1885
4378.0,72.967,8.0614
4379.0,72.983,8.1522
4380.0,73.000,8.1123
4381.0,73.017,8.1522
4382.0,73.033,8.1667
4383.0,73.050,8.1086
4384.0,73.067,8.1631
4385.0,73.083,8.2176
4386.0,73.100,8.2067
4387.0,73.117,8.1958
4388.0,73.133,8.1813
4389.0,73.150,8.1958
4390.0,73.167,8.1595
4391.0,73.183,8.0868
4392.0,73.200,8.0796
4393.0,73.217,8.1558
4394.0,73.233,8.1159
4395.0,73.250,8.1667
4396.0,73.267,8.1014
4397.0,73.283,8.2103
4398.0,73.300,8.2285
4399.0,73.317,8.1849
4400.0,73.333,8.2466
4401.0,73.350,8.1958
4402.0,73.367,8.2067
4403.0,73.383,8.1813
4404.0,73.400,8.0868
4405.0,73.417,8.0433
4406.0,73.433,8.1558
4407.0,73.450,8.1813
4408.0,73.467,8.0905
4409.0,73.483,8.1776
4410.0,73.500,8.2067
4411.0,73.517,8.2103
4412.0,73.533,8.1958
4413.0,73.550,8.2103
4414.0,73.567,8.1631
4415.0,73.583,8.0977
4416.0,73.600,8.1631
4417.0,73.617,8.1776
4418.0,73.633,8.1014
4419.0,73.650,8.1123
4420.0,73.667,8.1921
4421.0,73.683,8.1921
4422.0,73.700,8.1086
4423.0,73.717,8.1885
4424.0,73.733,8.2030
4425.0,73.750,8.2248
4426.0,73.767,8.1558
4427.0,73.783,8.1921
4428.0,73.800,8.1631
4429.0,73.817,8.1558
4430.0,73.833,8.1776
4431.0,73.850,8.1667
4432.0,73.867,8.0687
4433.0,73.883,8.1086
4434.0,73.900,8.0723
4435.0,73.917,8.2212
4436.0,73.933,8.2030
4437.0,73.950,8.2212
4438.0,73.967,8.2067
4439.0,73.983,8.1522
4440.0,74.000,8.1958
4441.0,74.017,8.1486
4442.0,74.033,8.1123
4443.0,74.050,8.1631
4444.0,74.067,8.0723
4445.0,74.083,8.0868
4446.0,74.100,8.1014
4447.0,74.117,8.1958
4448.0,74.133,8.2067
4449.0,74.150,8.1921
4450.0,74.167,8.1958
4451.0,74.183,8.2030
4452.0,74.200,8.2030
4453.0,74.217,8.1595
4454.0,74.233,8.1014
4455.0,74.250,8.1268
4456.0,74.267,8.0832
4457.0,74.283,8.1667
4458.0,74.300,8.1813
4459.0,74.317,8.1921
4460.0,74.333,8.2176
4461.0,74.350,8.1776
4462.0,74.367,8.1885
4463.0,74.383,8.1849
4464.0,74.400,8.2067
4465.0,74.417,8.1958
4466.0,74.433,8.1740
4467.0,74.450,8.1159
4468.0,74.467,8.1667
4469.0,74.483,8.1776
4470.0,74.500,8.0977
4471.0,74.517,8.0469
4472.0,74.533,8.1014
4473.0,74.550,8.1776
4474.0,74.567,8.1740
4475.0,74.583,8.2103
4476.0,74.600,8.1776
4477.0,74.617,8.1704
4478.0,74.633,8.1377
4479.0,74.650,8.1595
4480.0,74.667,8.0832
4481.0,74.683,8.0687
4482.0,74.700,8.1486
4483.0,74.717,8.1340
4484.0,74.733,8.1921
4485.0,74.750,8.1776
4486.0,74.767,8.2030
4487.0,74.783,8.1776
4488.0,74.800,8.1704
4489.0,74.817,8.2067
4490.0,74.833,8.1558
4491.0,74.850,8.1667
4492.0,74.867,8.1377
4493.0,74.883,8.1413
4494.0,74.900,8.0905
4495.0,74.917,8.1123
4496.0,74.933,8.1885
4497.0,74.950,8.1813
4498.0,74.967,8.2030
4499.0,74.983,8.2067
4500.0,75.000,8.1921
